Legislation Number,URL,Congress,Amends Bill,Title,Sponsor,Date of Introduction,Date Offered,Date Submitted,Date Proposed,Number of Cosponsors,Committees,Latest Action Date,Latest Action
H.R. 5804,https://www.congress.gov/bill/116th-congress/house-bill/5804,116th Congress (2019-2020),,DHS Blue Campaign Enhancement Act,"Rep. Crenshaw, Dan [R-TX-2]",2/7/20,,,,3,"House - Homeland Security, Judiciary",2/12/20,Ordered to be Reported (Amended).
H.R. 5803,https://www.congress.gov/bill/116th-congress/house-bill/5803,116th Congress (2019-2020),,"Washington, D.C. Admission Act","Rep. Norton, Eleanor Holmes [D-DC-At Large]",2/7/20,,,,0,"House - Oversight and Reform, Rules, Armed Services, Judiciary, Energy and Commerce",2/11/20,Ordered to be Reported (Amended) by the Yeas and Nays: 21 - 16.
H.R. 5802,https://www.congress.gov/bill/116th-congress/house-bill/5802,116th Congress (2019-2020),,TSA Child CARE Act,"Rep. Correa, J. Luis [D-CA-46]",2/7/20,,,,1,House - Homeland Security,2/12/20,Ordered to be Reported.
H.R. 5801,https://www.congress.gov/bill/116th-congress/house-bill/5801,116th Congress (2019-2020),,Removal Jurisdiction Clarification Act of 2020,"Rep. Johnson, Henry C. ""Hank,"" Jr. [D-GA-4]",2/7/20,,,,14,House - Judiciary,3/10/20,"Referred to the Subcommittee on Courts, Intellectual Property, and the Internet."
H.R. 5800,https://www.congress.gov/bill/116th-congress/house-bill/5800,116th Congress (2019-2020),,Ban Surprise Billing Act,"Rep. Scott, Robert C. ""Bobby"" [D-VA-3]",2/7/20,,,,1,"House - Energy and Commerce, Education and Labor, Ways and Means, Oversight and Reform",2/11/20,Ordered to be Reported (Amended) by the Yeas and Nays: 32 - 13.
H.R. 5799,https://www.congress.gov/bill/116th-congress/house-bill/5799,116th Congress (2019-2020),,Bridging Responsible Agricultural Conservation Efforts Act,"Rep. Thompson, Glenn [R-PA-15]",2/7/20,,,,1,House - Transportation and Infrastructure,2/13/20,Referred to the Subcommittee on Water Resources and Environment.
H.R. 5798,https://www.congress.gov/bill/116th-congress/house-bill/5798,116th Congress (2019-2020),,For the relief of Cesar Carlos Silva Rodriguez.,"Rep. Horsford, Steven [D-NV-4]",2/6/20,,,,0,"House - Judiciary, Budget",2/6/20,"Referred to the Committee on the Judiciary, and in addition to the Committee on the Budget, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5797,https://www.congress.gov/bill/116th-congress/house-bill/5797,116th Congress (2019-2020),,RTP Full Funding Act of 2020,"Rep. Welch, Peter [D-VT-At Large]",2/6/20,,,,12,"House - Transportation and Infrastructure, Ways and Means",2/7/20,Referred to the Subcommittee on Highways and Transit.
H.R. 5796,https://www.congress.gov/bill/116th-congress/house-bill/5796,116th Congress (2019-2020),,E-Access Act,"Rep. Welch, Peter [D-VT-At Large]",2/6/20,,,,1,House - Energy and Commerce,2/6/20,Referred to the House Committee on Energy and Commerce.
H.R. 5795,https://www.congress.gov/bill/116th-congress/house-bill/5795,116th Congress (2019-2020),,Moving H-2A to United States Department of Agriculture Act of 2020,"Rep. Steube, W. Gregory [R-FL-17]",2/6/20,,,,0,House - Judiciary,3/10/20,Referred to the Subcommittee on Immigration and Citizenship.
H.R. 5794,https://www.congress.gov/bill/116th-congress/house-bill/5794,116th Congress (2019-2020),,Endometrial Cancer Research and Education Act of 2020,"Rep. Scott, David [D-GA-13]",2/6/20,,,,30,House - Energy and Commerce,2/6/20,Referred to the House Committee on Energy and Commerce.
H.R. 5793,https://www.congress.gov/bill/116th-congress/house-bill/5793,116th Congress (2019-2020),,Border Visibility and Security Act,"Rep. Roy, Chip [R-TX-21]",2/6/20,,,,6,"House - Homeland Security, Judiciary",3/10/20,Referred to the Subcommittee on Immigration and Citizenship.
H.R. 5792,https://www.congress.gov/bill/116th-congress/house-bill/5792,116th Congress (2019-2020),,SECURE Fix Act of 2020,"Rep. Posey, Bill [R-FL-8]",2/6/20,,,,0,House - Ways and Means,2/6/20,Referred to the House Committee on Ways and Means.
H.R. 5791,https://www.congress.gov/bill/116th-congress/house-bill/5791,116th Congress (2019-2020),,Special Envoy for Refugees Act,"Rep. Neguse, Joe [D-CO-2]",2/6/20,,,,0,"House - Foreign Affairs, Judiciary",3/10/20,Referred to the Subcommittee on Immigration and Citizenship.
H.R. 5790,https://www.congress.gov/bill/116th-congress/house-bill/5790,116th Congress (2019-2020),,"Advancing FASD Research, Prevention, and Services Act","Rep. McCollum, Betty [D-MN-4]",2/6/20,,,,7,"House - Energy and Commerce, Education and Labor",2/6/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Education and Labor, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5789,https://www.congress.gov/bill/116th-congress/house-bill/5789,116th Congress (2019-2020),,Small Business Child Care Investment Act,"Rep. Lee, Susie [D-NV-3]",2/6/20,,,,13,House - Small Business,2/6/20,Referred to the House Committee on Small Business.
H.R. 5788,https://www.congress.gov/bill/116th-congress/house-bill/5788,116th Congress (2019-2020),,Preventing Sexual Harassment in Public Housing Act of 2020,"Rep. Katko, John [R-NY-24]",2/6/20,,,,5,House - Judiciary,3/10/20,"Referred to the Subcommittee on Crime, Terrorism, and Homeland Security."
H.R. 5787,https://www.congress.gov/bill/116th-congress/house-bill/5787,116th Congress (2019-2020),,Department of Energy and Nuclear Regulatory Commission Whistleblower Protection Act of 2020,"Rep. Horsford, Steven [D-NV-4]",2/6/20,,,,1,House - Energy and Commerce,2/6/20,Referred to the House Committee on Energy and Commerce.
H.R. 5786,https://www.congress.gov/bill/116th-congress/house-bill/5786,116th Congress (2019-2020),,VA Quality Health Care Accountability and Transparency Act,"Rep. Gallego, Ruben [D-AZ-7]",2/6/20,,,,6,House - Veterans' Affairs,3/2/20,Referred to the Subcommittee on Health.
H.R. 5785,https://www.congress.gov/bill/116th-congress/house-bill/5785,116th Congress (2019-2020),,Joseph Ainsworth Act,"Rep. Gaetz, Matt [R-FL-1]",2/6/20,,,,2,House - Veterans' Affairs,3/2/20,Referred to the Subcommittee on Disability Assistance and Memorial Affairs.
H.R. 5784,https://www.congress.gov/bill/116th-congress/house-bill/5784,116th Congress (2019-2020),,Supporting Minority STEM Student to Career Act,"Rep. Fudge, Marcia L. [D-OH-11]",2/6/20,,,,1,House - Education and Labor,2/6/20,Referred to the House Committee on Education and Labor.
H.R. 5783,https://www.congress.gov/bill/116th-congress/house-bill/5783,116th Congress (2019-2020),,Equitable Transit Oriented Development Support Act,"Rep. DeSaulnier, Mark [D-CA-11]",2/6/20,,,,0,House - Transportation and Infrastructure,2/7/20,Referred to the Subcommittee on Highways and Transit.
H.R. 5782,https://www.congress.gov/bill/116th-congress/house-bill/5782,116th Congress (2019-2020),,NEST Act of 2020,"Rep. Budd, Ted [R-NC-13]",2/6/20,,,,1,House - Ways and Means,2/6/20,Referred to the House Committee on Ways and Means.
H.R. 5781,https://www.congress.gov/bill/116th-congress/house-bill/5781,116th Congress (2019-2020),,"To amend title 38, United States Code, to make an individual who is eligible for educational assistance under chapter 33 of such title, transfers such educational assistance to a dependent, and fails to complete a service agreement, solely liable for any overpayment of such educational assistance.","Rep. Bost, Mike [R-IL-12]",2/6/20,,,,1,House - Veterans' Affairs,3/2/20,Referred to the Subcommittee on Economic Opportunity.
H.R. 5780,https://www.congress.gov/bill/116th-congress/house-bill/5780,116th Congress (2019-2020),,Safe Communities Act of 2020,"Rep. Underwood, Lauren [D-IL-14]",2/6/20,,,,1,House - Homeland Security,2/12/20,Ordered to be Reported (Amended).
H.R. 5779,https://www.congress.gov/bill/116th-congress/house-bill/5779,116th Congress (2019-2020),,Grand Jury Reform Act of 2020,"Rep. Johnson, Henry C. ""Hank,"" Jr. [D-GA-4]",2/6/20,,,,21,House - Judiciary,2/6/20,Referred to the House Committee on the Judiciary.
H.R. 5778,https://www.congress.gov/bill/116th-congress/house-bill/5778,116th Congress (2019-2020),,Cooling-Off Period Elimination Act of 2020,"Rep. Johnson, Henry C. ""Hank,"" Jr. [D-GA-4]",2/6/20,,,,10,House - Judiciary,2/6/20,Referred to the House Committee on the Judiciary.
H.R. 5777,https://www.congress.gov/bill/116th-congress/house-bill/5777,116th Congress (2019-2020),,Police Accountability Act of 2020,"Rep. Johnson, Henry C. ""Hank,"" Jr. [D-GA-4]",2/6/20,,,,16,House - Judiciary,2/6/20,Referred to the House Committee on the Judiciary.
H.R. 5776,https://www.congress.gov/bill/116th-congress/house-bill/5776,116th Congress (2019-2020),,Repeatedly Flooded Communities Preparation Act,"Rep. Blumenauer, Earl [D-OR-3]",2/6/20,,,,7,House - Financial Services,2/6/20,Referred to the House Committee on Financial Services.
H.R. 5775,https://www.congress.gov/bill/116th-congress/house-bill/5775,116th Congress (2019-2020),,America's Red Rock Wilderness Act,"Rep. Lowenthal, Alan S. [D-CA-47]",2/6/20,,,,77,House - Natural Resources,2/11/20,"Referred to the Subcommittee on National Parks, Forests, and Public Lands."
H.R. 5774,https://www.congress.gov/bill/116th-congress/house-bill/5774,116th Congress (2019-2020),,Veterans HOPE Act,"Rep. Murphy, Gregory [R-NC-3]",2/6/20,,,,3,House - Veterans' Affairs,3/2/20,Referred to the Subcommittee on Health.
H.R. 5773,https://www.congress.gov/bill/116th-congress/house-bill/5773,116th Congress (2019-2020),,Freight Restriction Elimination for Safer Hauling Act of 2019,"Rep. Woodall, Rob [R-GA-7]",2/6/20,,,,1,House - Transportation and Infrastructure,2/7/20,Referred to the Subcommittee on Highways and Transit.
H.R. 5772,https://www.congress.gov/bill/116th-congress/house-bill/5772,116th Congress (2019-2020),,Veteran STEM Scholarship Enhancement Act,"Rep. Barr, Andy [R-KY-6]",2/6/20,,,,0,House - Veterans' Affairs,2/6/20,Referred to the House Committee on Veterans' Affairs.
H.R. 5771,https://www.congress.gov/bill/116th-congress/house-bill/5771,116th Congress (2019-2020),,Federal Initiative to Guarantee Health by Targeting Fentanyl Act,"Rep. Chabot, Steve [R-OH-1]",2/6/20,,,,3,"House - Energy and Commerce, Judiciary",2/6/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5770,https://www.congress.gov/bill/116th-congress/house-bill/5770,116th Congress (2019-2020),,EV Freedom Act,"Rep. Levin, Andy [D-MI-9]",2/6/20,,,,12,"House - Energy and Commerce, Transportation and Infrastructure",2/7/20,Referred to the Subcommittee on Highways and Transit.
H.R. 5769,https://www.congress.gov/bill/116th-congress/house-bill/5769,116th Congress (2019-2020),,SHAM Act,"Rep. Byrne, Bradley [R-AL-1]",2/6/20,,,,34,"House - House Administration, Oversight and Reform",2/6/20,"Referred to the Committee on House Administration, and in addition to the Committee on Oversight and Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5768,https://www.congress.gov/bill/116th-congress/house-bill/5768,116th Congress (2019-2020),,Accreditation Reform Act of 2020,"Rep. Trahan, Lori [D-MA-3]",2/6/20,,,,5,House - Education and Labor,2/6/20,Referred to the House Committee on Education and Labor.
H.R. 5767,https://www.congress.gov/bill/116th-congress/house-bill/5767,116th Congress (2019-2020),,ENSURE Act of 2020,"Rep. Omar, Ilhan [D-MN-5]",2/5/20,,,,32,House - Judiciary,2/5/20,Referred to the House Committee on the Judiciary.
H.R. 5766,https://www.congress.gov/bill/116th-congress/house-bill/5766,116th Congress (2019-2020),,VET TEC Expansion Act,"Rep. McCarthy, Kevin [R-CA-23]",2/5/20,,,,1,House - Veterans' Affairs,2/7/20,Referred to the Subcommittee on Economic Opportunity.
H.R. 5765,https://www.congress.gov/bill/116th-congress/house-bill/5765,116th Congress (2019-2020),,School Safety Act of 2020,"Rep. Larsen, Rick [D-WA-2]",2/5/20,,,,8,House - Judiciary,2/5/20,Referred to the House Committee on the Judiciary.
H.R. 5764,https://www.congress.gov/bill/116th-congress/house-bill/5764,116th Congress (2019-2020),,SYLLABLE Act,"Rep. Grijalva, Raul M. [D-AZ-3]",2/5/20,,,,9,House - Education and Labor,2/5/20,Referred to the House Committee on Education and Labor.
H.R. 5763,https://www.congress.gov/bill/116th-congress/house-bill/5763,116th Congress (2019-2020),,National Telehealth Strategy and Data Advancement Act,"Rep. Gianforte, Greg [R-MT-At Large]",2/5/20,,,,7,House - Energy and Commerce,2/5/20,Referred to the House Committee on Energy and Commerce.
H.R. 5762,https://www.congress.gov/bill/116th-congress/house-bill/5762,116th Congress (2019-2020),,Transforming Hiring in Rural Industries and Vital Economies Act of 2020,"Rep. Cartwright, Matt [D-PA-8]",2/5/20,,,,6,House - Agriculture,2/13/20,"Referred to the Subcommittee on Commodity Exchanges, Energy, and Credit."
H.R. 5761,https://www.congress.gov/bill/116th-congress/house-bill/5761,116th Congress (2019-2020),,AUTO for Veterans Act,"Rep. Meuser, Daniel [R-PA-9]",2/5/20,,,,6,House - Veterans' Affairs,2/7/20,Referred to the Subcommittee on Disability Assistance and Memorial Affairs.
H.R. 5760,https://www.congress.gov/bill/116th-congress/house-bill/5760,116th Congress (2019-2020),,Grid Security Research and Development Act,"Rep. Bera, Ami [D-CA-7]",2/5/20,,,,1,"House - Science, Space, and Technology, Homeland Security",2/19/20,"Referred to the Subcommittee on Cybersecurity, Infrastructure Protection, and Innovation."
H.R. 5759,https://www.congress.gov/bill/116th-congress/house-bill/5759,116th Congress (2019-2020),,Gateway to Careers Act of 2020,"Rep. Adams, Alma S. [D-NC-12]",2/5/20,,,,2,House - Education and Labor,2/5/20,Referred to the House Committee on Education and Labor.
H.R. 5758,https://www.congress.gov/bill/116th-congress/house-bill/5758,116th Congress (2019-2020),,Ceiling Fan Improvement Act of 2020,"Rep. Guthrie, Brett [R-KY-2]",2/5/20,,,,1,House - Energy and Commerce,2/5/20,Referred to the House Committee on Energy and Commerce.
H.R. 5757,https://www.congress.gov/bill/116th-congress/house-bill/5757,116th Congress (2019-2020),,Military SAVE Act,"Rep. Barr, Andy [R-KY-6]",2/5/20,,,,2,House - Veterans' Affairs,2/7/20,Referred to the Subcommittee on Health.
H.R. 5756,https://www.congress.gov/bill/116th-congress/house-bill/5756,116th Congress (2019-2020),,Resiliency Enhancement Act of 2020,"Rep. Plaskett, Stacey E. [D-VI-At Large]",2/5/20,,,,9,House - Transportation and Infrastructure,2/26/20,Ordered to be Reported by Voice Vote.
H.R. 5755,https://www.congress.gov/bill/116th-congress/house-bill/5755,116th Congress (2019-2020),,No Pensions for Corrupt Politicians Act of 2020,"Rep. Harder, Josh [D-CA-10]",2/4/20,,,,3,"House - House Administration, Oversight and Reform",2/4/20,"Referred to the Committee on House Administration, and in addition to the Committee on Oversight and Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5754,https://www.congress.gov/bill/116th-congress/house-bill/5754,116th Congress (2019-2020),,Rural ER Access Act,"Rep. Green, Mark E. [R-TN-7]",2/4/20,,,,0,"House - Energy and Commerce, Ways and Means",2/4/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5753,https://www.congress.gov/bill/116th-congress/house-bill/5753,116th Congress (2019-2020),,"To modify the authorization for a project for navigation, and for other purposes.","Rep. Gallagher, Mike [R-WI-8]",2/4/20,,,,0,House - Transportation and Infrastructure,2/5/20,Referred to the Subcommittee on Water Resources and Environment.
H.R. 5752,https://www.congress.gov/bill/116th-congress/house-bill/5752,116th Congress (2019-2020),,Conveyance Capacity Correction Act,"Rep. Costa, Jim [D-CA-16]",2/4/20,,,,3,House - Natural Resources,2/12/20,Sponsor introductory remarks on measure. (CR H1114; CR H1116-1117)
H.R. 5751,https://www.congress.gov/bill/116th-congress/house-bill/5751,116th Congress (2019-2020),,Electric Vehicles for Underserved Communities Act of 2020,"Rep. Clarke, Yvette D. [D-NY-9]",2/4/20,,,,15,"House - Energy and Commerce, Science, Space, and Technology",2/4/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Science, Space, and Technology, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5750,https://www.congress.gov/bill/116th-congress/house-bill/5750,116th Congress (2019-2020),,Streamlining GI Bill Processing Act of 2020,"Rep. Bilirakis, Gus M. [R-FL-12]",2/4/20,,,,1,House - Veterans' Affairs,2/7/20,Referred to the Subcommittee on Economic Opportunity.
H.R. 5749,https://www.congress.gov/bill/116th-congress/house-bill/5749,116th Congress (2019-2020),,Affordable Insulin for All Act,"Rep. Crist, Charlie [D-FL-13]",2/4/20,,,,0,"House - Energy and Commerce, Ways and Means",2/4/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5748,https://www.congress.gov/bill/116th-congress/house-bill/5748,116th Congress (2019-2020),,"Jobs, On-the-Job ""Earn-While-You-Learn"" Training, and Apprenticeships for Young African-Americans Act","Rep. Scott, David [D-GA-13]",2/3/20,,,,2,House - Education and Labor,2/3/20,Referred to the House Committee on Education and Labor.
H.R. 5747,https://www.congress.gov/bill/116th-congress/house-bill/5747,116th Congress (2019-2020),,St. Croix National Heritage Area Act,"Rep. Plaskett, Stacey E. [D-VI-At Large]",2/3/20,,,,4,House - Natural Resources,2/4/20,"Referred to the Subcommittee on National Parks, Forests, and Public Lands."
H.R. 5746,https://www.congress.gov/bill/116th-congress/house-bill/5746,116th Congress (2019-2020),,To amend the Internal Revenue Code of 1986 to provide special rules for purposes of determining if financial guaranty insurance companies are qualifying insurance corporations under the passive foreign investment company rules.,"Rep. Moore, Gwen [D-WI-4]",2/3/20,,,,1,House - Ways and Means,2/3/20,Referred to the House Committee on Ways and Means.
H.R. 5745,https://www.congress.gov/bill/116th-congress/house-bill/5745,116th Congress (2019-2020),,Bridge Investment Act of 2020,"Rep. Maloney, Sean Patrick [D-NY-18]",2/3/20,,,,3,House - Transportation and Infrastructure,2/4/20,Referred to the Subcommittee on Highways and Transit.
H.R. 5744,https://www.congress.gov/bill/116th-congress/house-bill/5744,116th Congress (2019-2020),,Clearing Lines along Electrical At-Risk Zones Act,"Rep. LaMalfa, Doug [R-CA-1]",2/3/20,,,,6,"House - Natural Resources, Agriculture",2/4/20,"Referred to the Subcommittee on National Parks, Forests, and Public Lands."
H.R. 5743,https://www.congress.gov/bill/116th-congress/house-bill/5743,116th Congress (2019-2020),,Protecting the Silos & Smokestacks National Heritage Area Act,"Rep. Finkenauer, Abby [D-IA-1]",2/3/20,,,,0,House - Natural Resources,2/4/20,"Referred to the Subcommittee on National Parks, Forests, and Public Lands."
H.R. 5742,https://www.congress.gov/bill/116th-congress/house-bill/5742,116th Congress (2019-2020),,Energy PRICE Act,"Rep. Casten, Sean [D-IL-6]",2/3/20,,,,3,House - Energy and Commerce,2/3/20,Referred to the House Committee on Energy and Commerce.
H.R. 5741,https://www.congress.gov/bill/116th-congress/house-bill/5741,116th Congress (2019-2020),,Strengthening Innovation in Medicare and Medicaid Act,"Rep. Sewell, Terri A. [D-AL-7]",2/3/20,,,,9,"House - Energy and Commerce, Ways and Means, Rules",2/3/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committees on Ways and Means, and Rules, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5740,https://www.congress.gov/bill/116th-congress/house-bill/5740,116th Congress (2019-2020),,Save Our Girls from Sex Trafficking Act of 2020,"Rep. Wilson, Frederica S. [D-FL-24]",1/30/20,,,,0,"House - Judiciary, Education and Labor, Energy and Commerce, Financial Services",1/30/20,"Referred to the Committee on the Judiciary, and in addition to the Committees on Education and Labor, Energy and Commerce, and Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5739,https://www.congress.gov/bill/116th-congress/house-bill/5739,116th Congress (2019-2020),,Blast Exposure Protection Act of 2020,"Rep. Velazquez, Nydia M. [D-NY-7]",1/30/20,,,,26,House - Veterans' Affairs,2/7/20,Referred to the Subcommittee on Disability Assistance and Memorial Affairs.
H.R. 5738,https://www.congress.gov/bill/116th-congress/house-bill/5738,116th Congress (2019-2020),,To direct the Secretary of Defense to implement a safe-to-report policy applicable across the Armed Forces.,"Rep. Speier, Jackie [D-CA-14]",1/30/20,,,,7,House - Armed Services,1/30/20,Referred to the House Committee on Armed Services.
H.R. 5737,https://www.congress.gov/bill/116th-congress/house-bill/5737,116th Congress (2019-2020),,Voluntary Grazing Permit Retirement Act,"Rep. Smith, Adam [D-WA-9]",1/30/20,,,,11,House - Natural Resources,2/3/20,"Referred to the Subcommittee on National Parks, Forests, and Public Lands."
H.R. 5736,https://www.congress.gov/bill/116th-congress/house-bill/5736,116th Congress (2019-2020),,Transnational White Supremacist Extremism Review Act,"Rep. Rose, Max [D-NY-11]",1/30/20,,,,0,House - Homeland Security,2/12/20,Ordered to be Reported (Amended).
H.R. 5735,https://www.congress.gov/bill/116th-congress/house-bill/5735,116th Congress (2019-2020),,Judicial Branch Senior Executive Leave Efficiency and Modernization Act of 2020,"Rep. Raskin, Jamie [D-MD-8]",1/30/20,,,,1,"House - Judiciary, Oversight and Reform",1/30/20,"Referred to the Committee on the Judiciary, and in addition to the Committee on Oversight and Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5734,https://www.congress.gov/bill/116th-congress/house-bill/5734,116th Congress (2019-2020),,Neighbors Not Enemies Act,"Rep. Omar, Ilhan [D-MN-5]",1/30/20,,,,14,House - Judiciary,1/30/20,Referred to the House Committee on the Judiciary.
H.R. 5733,https://www.congress.gov/bill/116th-congress/house-bill/5733,116th Congress (2019-2020),,FIRM Act,"Rep. Moulton, Seth [D-MA-6]",1/30/20,,,,1,House - Judiciary,1/30/20,Referred to the House Committee on the Judiciary.
H.R. 5732,https://www.congress.gov/bill/116th-congress/house-bill/5732,116th Congress (2019-2020),,LEAD VA Act,"Rep. Mast, Brian J. [R-FL-18]",1/30/20,,,,3,"House - Veterans' Affairs, Armed Services",2/7/20,Referred to the Subcommittee on Health.
H.R. 5731,https://www.congress.gov/bill/116th-congress/house-bill/5731,116th Congress (2019-2020),,Transportation Funding Accountability and Transparency Act,"Rep. Malinowski, Tom [D-NJ-7]",1/30/20,,,,2,House - Transportation and Infrastructure,1/31/20,Referred to the Subcommittee on Highways and Transit.
H.R. 5730,https://www.congress.gov/bill/116th-congress/house-bill/5730,116th Congress (2019-2020),,National Strategy for Pandemic Influenza Update Act,"Rep. Larsen, Rick [D-WA-2]",1/30/20,,,,2,"House - Energy and Commerce, Armed Services, Foreign Affairs, Intelligence (Permanent), Agriculture",1/30/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committees on Armed Services, Foreign Affairs, Intelligence (Permanent Select), and Agriculture, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5729,https://www.congress.gov/bill/116th-congress/house-bill/5729,116th Congress (2019-2020),,Protecting Americans from Seasonal Influenza Act of 2020,"Rep. Larsen, Rick [D-WA-2]",1/30/20,,,,3,House - Energy and Commerce,1/30/20,Referred to the House Committee on Energy and Commerce.
H.R. 5728,https://www.congress.gov/bill/116th-congress/house-bill/5728,116th Congress (2019-2020),,Food Safety Modernization for Innovative Technologies Act,"Rep. Johnson, Dusty [R-SD-At Large]",1/30/20,,,,1,"House - Energy and Commerce, Agriculture",1/30/20,"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Agriculture, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5727,https://www.congress.gov/bill/116th-congress/house-bill/5727,116th Congress (2019-2020),,RESEARCH Act of 2020,"Rep. Rush, Bobby L. [D-IL-1]",1/30/20,,,,4,"House - Ways and Means, Energy and Commerce",1/30/20,"Referred to the Committee on Ways and Means, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5726,https://www.congress.gov/bill/116th-congress/house-bill/5726,116th Congress (2019-2020),,Senior Housing IRA Act of 2020,"Rep. Gottheimer, Josh [D-NJ-5]",1/30/20,,,,1,House - Ways and Means,1/30/20,Referred to the House Committee on Ways and Means.
H.R. 5725,https://www.congress.gov/bill/116th-congress/house-bill/5725,116th Congress (2019-2020),,Hong Kong Be Water Act,"Rep. Gallagher, Mike [R-WI-8]",1/30/20,,,,0,"House - Foreign Affairs, Judiciary",1/30/20,"Referred to the Committee on Foreign Affairs, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5724,https://www.congress.gov/bill/116th-congress/house-bill/5724,116th Congress (2019-2020),,Same-Day Accountability for Veterans Enhancement Act,"Rep. Emmer, Tom [R-MN-6]",1/30/20,,,,0,House - Veterans' Affairs,2/7/20,Referred to the Subcommittee on Health.
H.R. 5723,https://www.congress.gov/bill/116th-congress/house-bill/5723,116th Congress (2019-2020),,Public Health Emergency Fund Act,"Rep. DeLauro, Rosa L. [D-CT-3]",1/30/20,,,,1,"House - Appropriations, Budget",1/30/20,"Referred to the Committee on Appropriations, and in addition to the Committee on the Budget, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned."
H.R. 5722,https://www.congress.gov/bill/116th-congress/house-bill/5722,116th Congress (2019-2020),,BRAVE Act,"Rep. Cartwright, Matt [D-PA-8]",1/30/20,,,,3,House - Education and Labor,1/30/20,Referred to the House Committee on Education and Labor.
H.R. 5721,https://www.congress.gov/bill/116th-congress/house-bill/5721,116th Congress (2019-2020),,Resources to Prevent Youth Vaping Act,"Rep. Bustos, Cheri [D-IL-17]",1/30/20,,,,0,House - Energy and Commerce,1/30/20,Referred to the House Committee on Energy and Commerce.
H.R. 5720,https://www.congress.gov/bill/116th-congress/house-bill/5720,116th Congress (2019-2020),,"To amend the Fair Credit Reporting Act to prohibit the creation and sale of trigger leads, and for other purposes.","Rep. Clay, Wm. Lacy [D-MO-1]",1/30/20,,,,0,House - Financial Services,1/30/20,Referred to the House Committee on Financial Services.
H.R. 5719,https://www.congress.gov/bill/116th-congress/house-bill/5719,116th Congress (2019-2020),,CLOSE Act,"Rep. Arrington, Jodey C. [R-TX-19]",1/30/20,,,,11,House - Agriculture,2/13/20,"Referred to the Subcommittee on Nutrition, Oversight, and Department Operations."
H.R. 5718,https://www.congress.gov/bill/116th-congress/house-bill/5718,116th Congress (2019-2020),,Protecting Natural Gas Consumers from Overcharges Act of 2020,"Rep. Butterfield, G. K. [D-NC-1]",1/30/20,,,,1,House - Energy and Commerce,1/30/20,Referred to the House Committee on Energy and Commerce.
H.R. 5717,https://www.congress.gov/bill/116th-congress/house-bill/5717,116th Congress (2019-2020),,Gun Violence Prevention and Community Safety Act of 2020,"Rep. Johnson, Henry C. ""Hank,"" Jr. [D-GA-4]",1/30/20,,,,18,"House - Judiciary, Energy and Commerce, Ways and Means",3/10/20,"Referred to the Subcommittee on Crime, Terrorism, and Homeland Security."
H.R. 5716,https://www.congress.gov/bill/116th-congress/house-bill/5716,116th Congress (2019-2020),,SAFER Voter Act,"Rep. Massie, Thomas [R-KY-4]",1/30/20,,,,5,House - Judiciary,1/30/20,Referred to the House Committee on the Judiciary.
